,Esta es una base de datos que describe las operaciones inmobiliarias de una empresa,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
1742,1742,2005-09-17 00:00:00,Parking,Venta,Girona,70,428190,2006-02-20 00:00:00,Jesús
1743,1743,2005-09-17 00:00:00,Casa,Venta,Girona,292,2630336,2006-01-08 00:00:00,Joaquín
1744,1744,2005-09-17 00:00:00,Piso,Venta,Tarragona,51,425646,2005-12-18 00:00:00,Luisa
1745,1745,2005-09-17 00:00:00,Casa,Venta,Tarragona,132,641520,2006-04-04 00:00:00,Joaquín
1746,1746,2005-09-19 00:00:00,Parking,Alquiler,Barcelona,193,1540140,2006-08-08 00:00:00,Jesús
1747,1747,2005-09-20 00:00:00,Piso,Alquiler,Girona,240,2183760,2006-01-27 00:00:00,Jesús
1748,1748,2005-09-21 00:00:00,Piso,Alquiler,Barcelona,111,656676,2006-02-05 00:00:00,Joaquín
1749,1749,2005-09-21 00:00:00,Piso,Alquiler,Tarragona,123,873546,2006-02-02 00:00:00,Joaquín
1750,1750,2005-09-21 00:00:00,Local,Venta,Girona,117,474084,2006-07-21 00:00:00,Luisa
1751,1751,2005-09-21 00:00:00,Parking,Alquiler,Girona,258,1758786,2006-02-24 00:00:00,Jesús
1752,1752,2005-09-21 00:00:00,Piso,Venta,Tarragona,116,803300,2006-09-13 00:00:00,María
1753,1753,2005-09-21 00:00:00,Casa,Alquiler,Tarragona,185,1129980,2006-04-10 00:00:00,Pedro
1754,1754,2005-09-21 00:00:00,Piso,Venta,Lleida,55,433235,2006-03-23 00:00:00,Carmen
1755,1755,2005-09-22 00:00:00,Casa,Venta,Barcelona,182,1305304,2006-06-06 00:00:00,Luisa
1756,1756,2005-09-24 00:00:00,Oficina,Alquiler,Lleida,85,613275,2006-02-12 00:00:00,Pedro
1757,1757,2005-09-24 00:00:00,Suelo,Alquiler,Tarragona,204,878424,2006-07-23 00:00:00,Carmen
1758,1758,2005-09-24 00:00:00,Parking,Alquiler,Lleida,47,403401,2006-01-24 00:00:00,María
1759,1759,2005-09-25 00:00:00,Casa,Venta,Tarragona,232,2133472,2006-05-18 00:00:00,Carmen
1760,1760,2005-09-25 00:00:00,Local,Alquiler,Barcelona,98,683844,2006-01-21 00:00:00,Joaquín
1761,1761,2005-09-26 00:00:00,Piso,Venta,Lleida,214,1689316,2006-01-17 00:00:00,Carmen
1762,1762,2005-09-26 00:00:00,Casa,Venta,Girona,191,1514057,2006-09-20 00:00:00,Luisa
1763,1763,2005-09-27 00:00:00,Local,Alquiler,Girona,78,678132,2006-04-23 00:00:00,María
1764,1764,2005-09-27 00:00:00,Piso,Alquiler,Barcelona,187,911064,2006-02-24 00:00:00,María
1765,1765,2005-09-29 00:00:00,Industrial,Alquiler,Barcelona,121,490897,2006-09-27 00:00:00,María
1766,1766,2005-09-29 00:00:00,Oficina,Venta,Barcelona,231,2299374,2006-05-15 00:00:00,Jesús
1767,1767,2005-09-29 00:00:00,Parking,Venta,Lleida,82,764240,2006-01-15 00:00:00,Pedro
1768,1768,2005-09-30 00:00:00,Suelo,Alquiler,Barcelona,79,409378,2006-08-15 00:00:00,Luisa
1769,1769,2005-10-01 00:00:00,Oficina,Venta,Tarragona,134,549668,2006-08-10 00:00:00,Pedro
1770,1770,2005-10-01 00:00:00,Piso,Venta,Barcelona,164,878712,2006-01-21 00:00:00,María
1771,1771,2005-10-01 00:00:00,Local,Alquiler,Tarragona,285,1779825,2006-02-28 00:00:00,María
1772,1772,2005-10-01 00:00:00,Industrial,Alquiler,Lleida,148,644688,2006-05-22 00:00:00,Jesús
1773,1773,2005-10-01 00:00:00,Casa,Venta,Barcelona,132,850476,2006-05-20 00:00:00,Jesús
1774,1774,2005-10-01 00:00:00,Casa,Venta,Lleida,193,1033515,2005-12-30 00:00:00,Pedro
1775,1775,2005-10-01 00:00:00,Local,Venta,Girona,53,446313,2006-08-16 00:00:00,Pedro
1776,1776,2005-10-01 00:00:00,Parking,Venta,Tarragona,229,2215117,2006-08-01 00:00:00,Jesús
1777,1777,2005-10-02 00:00:00,Local,Venta,Girona,279,1512738,2006-07-08 00:00:00,Luisa
1778,1778,2005-10-02 00:00:00,Local,Alquiler,Barcelona,204,1929228,2006-05-14 00:00:00,Pedro
1779,1779,2005-10-02 00:00:00,Suelo,Alquiler,Barcelona,68,613496,2006-01-18 00:00:00,Jesús
1780,1780,2005-10-02 00:00:00,Casa,Venta,Barcelona,180,979560,2006-06-09 00:00:00,María
1781,1781,2005-10-02 00:00:00,Casa,Venta,Barcelona,55,264385,2006-07-27 00:00:00,Joaquín
1782,1782,2005-10-02 00:00:00,Casa,Alquiler,Barcelona,258,1146552,2006-07-26 00:00:00,Luisa
1783,1783,2005-10-03 00:00:00,Piso,Venta,Lleida,300,1506300,2006-04-24 00:00:00,Pedro
1784,1784,2005-10-03 00:00:00,Parking,Alquiler,Girona,85,809115,2006-05-25 00:00:00,María
1785,1785,2005-10-03 00:00:00,Oficina,Venta,Tarragona,61,257725,2006-02-27 00:00:00,Jesús
1786,1786,2005-10-03 00:00:00,Casa,Venta,Lleida,82,359406,2006-09-28 00:00:00,Pedro
1787,1787,2005-10-03 00:00:00,Parking,Venta,Tarragona,299,2669472,2006-06-10 00:00:00,Joaquín
1788,1788,2005-10-03 00:00:00,Parking,Venta,Girona,85,658835,2006-07-14 00:00:00,Luisa
1789,1789,2005-10-04 00:00:00,Oficina,Alquiler,Girona,85,749275,2006-01-05 00:00:00,María
1790,1790,2005-10-04 00:00:00,Local,Venta,Girona,238,2184364,2006-08-11 00:00:00,Luisa
1791,1791,2005-10-04 00:00:00,Oficina,Alquiler,Girona,228,1747392,2006-05-24 00:00:00,Carmen
1792,1792,2005-10-05 00:00:00,Local,Venta,Barcelona,106,804540,2006-10-02 00:00:00,Pedro
1793,1793,2005-10-05 00:00:00,Casa,Alquiler,Barcelona,274,1753052,2006-02-28 00:00:00,Joaquín
1794,1794,2005-10-05 00:00:00,Local,Alquiler,Girona,118,970314,2006-02-15 00:00:00,Luisa
1795,1795,2005-10-05 00:00:00,Oficina,Venta,Barcelona,224,1420160,2006-05-03 00:00:00,Jesús
1796,1796,2005-10-06 00:00:00,Casa,Alquiler,Girona,208,1811680,2006-05-31 00:00:00,Jesús
1797,1797,2005-10-06 00:00:00,Suelo,Alquiler,Lleida,132,882420,2006-10-06 00:00:00,Carmen
1798,1798,2005-10-06 00:00:00,Local,Alquiler,Barcelona,211,1522998,2006-06-02 00:00:00,Luisa
1799,1799,2005-10-06 00:00:00,Oficina,Alquiler,Lleida,289,2249576,2006-06-18 00:00:00,Carmen
1800,1800,2005-10-06 00:00:00,Industrial,Venta,Lleida,160,1319520,2006-08-02 00:00:00,Jesús
1801,1801,2005-10-06 00:00:00,Piso,Venta,Tarragona,127,1204722,2006-07-29 00:00:00,Joaquín
1802,1802,2005-10-07 00:00:00,Oficina,Venta,Barcelona,158,909606,2006-06-19 00:00:00,Carmen
1803,1803,2005-10-07 00:00:00,Casa,Venta,Lleida,253,2378453,2006-09-10 00:00:00,Luisa
1804,1804,2005-10-07 00:00:00,Suelo,Venta,Barcelona,116,857936,2006-01-23 00:00:00,Luisa
1805,1805,2005-10-07 00:00:00,Suelo,Venta,Barcelona,242,1963104,2006-07-19 00:00:00,Pedro
1806,1806,2005-10-08 00:00:00,Industrial,Venta,Tarragona,264,1133352,2006-02-02 00:00:00,Pedro
1807,1807,2005-10-09 00:00:00,Local,Alquiler,Girona,211,1244056,2006-09-01 00:00:00,María
1808,1808,2005-10-09 00:00:00,Local,Venta,Lleida,129,735945,2006-06-08 00:00:00,Joaquín
1809,1809,2005-10-11 00:00:00,Local,Alquiler,Girona,151,1382707,2006-05-07 00:00:00,María
1810,1810,2005-10-11 00:00:00,Industrial,Venta,Barcelona,64,480384,2006-05-15 00:00:00,Carmen
1811,1811,2005-10-12 00:00:00,Oficina,Venta,Lleida,215,1473180,2006-05-12 00:00:00,Pedro
1812,1812,2005-10-12 00:00:00,Oficina,Venta,Barcelona,124,945624,2006-05-22 00:00:00,Joaquín
1813,1813,2005-10-12 00:00:00,Local,Alquiler,Girona,246,2010312,2006-02-21 00:00:00,María
1814,1814,2005-10-12 00:00:00,Local,Alquiler,Barcelona,56,346192,2006-04-18 00:00:00,María
1815,1815,2005-10-12 00:00:00,Local,Alquiler,Girona,72,686232,2006-09-12 00:00:00,Luisa
1816,1816,2005-10-12 00:00:00,Industrial,Venta,Tarragona,120,1050000,2006-02-05 00:00:00,Pedro
1817,1817,2005-10-13 00:00:00,Industrial,Venta,Girona,76,368676,2006-09-29 00:00:00,Luisa
1818,1818,2005-10-13 00:00:00,Local,Venta,Lleida,255,2063460,2006-05-25 00:00:00,Luisa
1819,1819,2005-10-13 00:00:00,Casa,Venta,Lleida,245,1605730,2006-06-20 00:00:00,Pedro
1820,1820,2005-10-14 00:00:00,Industrial,Venta,Lleida,122,497272,2006-08-16 00:00:00,Luisa
1821,1821,2005-10-14 00:00:00,Casa,Alquiler,Girona,207,1556226,2006-06-21 00:00:00,Carmen
1822,1822,2005-10-15 00:00:00,Casa,Venta,Girona,84,437640,2006-02-09 00:00:00,María
1823,1823,2005-10-15 00:00:00,Parking,Alquiler,Barcelona,271,2334123,2006-08-02 00:00:00,Joaquín
1824,1824,2005-10-15 00:00:00,Local,Alquiler,Lleida,257,2136184,2006-04-18 00:00:00,Jesús
1825,1825,2005-10-15 00:00:00,Piso,Venta,Girona,262,2390750,2006-03-11 00:00:00,Pedro
1826,1826,2005-10-16 00:00:00,Suelo,Venta,Barcelona,228,994536,2006-03-27 00:00:00,Joaquín
1827,1827,2005-10-16 00:00:00,Oficina,Venta,Girona,145,1169860,2006-05-06 00:00:00,Joaquín
1828,1828,2005-10-16 00:00:00,Local,Venta,Barcelona,214,1687604,2006-01-22 00:00:00,Luisa
1829,1829,2005-10-17 00:00:00,Industrial,Alquiler,Lleida,159,724563,2006-08-27 00:00:00,Jesús
1830,1830,2005-10-17 00:00:00,Oficina,Venta,Lleida,202,1867692,2006-03-06 00:00:00,Jesús
1831,1831,2005-10-17 00:00:00,Oficina,Venta,Tarragona,156,991224,2006-05-30 00:00:00,Carmen
1832,1832,2005-10-18 00:00:00,Piso,Alquiler,Lleida,211,1284568,2006-08-26 00:00:00,Carmen
1833,1833,2005-10-18 00:00:00,Piso,Alquiler,Lleida,71,388583,2006-01-18 00:00:00,Jesús
1834,1834,2005-10-18 00:00:00,Casa,Alquiler,Girona,157,1182053,2006-04-09 00:00:00,Joaquín
1835,1835,2005-10-19 00:00:00,Oficina,Venta,Tarragona,70,511840,2006-03-20 00:00:00,María
1836,1836,2005-10-20 00:00:00,Parking,Alquiler,Barcelona,133,745864,2006-06-01 00:00:00,María
1837,1837,2005-10-20 00:00:00,Parking,Alquiler,Lleida,46,237176,2006-08-08 00:00:00,María
1838,1838,2005-10-20 00:00:00,Suelo,Alquiler,Tarragona,214,1642664,2006-08-29 00:00:00,Luisa
1839,1839,2005-10-21 00:00:00,Casa,Alquiler,Girona,258,2475510,2006-06-28 00:00:00,Jesús
1840,1840,2005-10-22 00:00:00,Suelo,Alquiler,Barcelona,276,1544496,2006-05-12 00:00:00,Carmen
1841,1841,2005-10-22 00:00:00,Local,Alquiler,Tarragona,49,452417,2006-06-19 00:00:00,Luisa
1842,1842,2005-10-22 00:00:00,Industrial,Venta,Lleida,254,2299208,2006-09-05 00:00:00,Pedro
1843,1843,2005-10-22 00:00:00,Industrial,Alquiler,Tarragona,98,955500,2006-07-10 00:00:00,Luisa
1844,1844,2005-10-23 00:00:00,Parking,Alquiler,Tarragona,107,658157,2006-03-16 00:00:00,Pedro
1845,1845,2005-10-25 00:00:00,Suelo,Alquiler,Tarragona,158,938836,2006-09-05 00:00:00,Jesús
1846,1846,2005-10-26 00:00:00,Local,Alquiler,Lleida,205,1597360,2006-10-15 00:00:00,Carmen
1847,1847,2005-10-27 00:00:00,Oficina,Alquiler,Tarragona,182,1499134,2006-09-07 00:00:00,Joaquín
1848,1848,2005-10-27 00:00:00,Oficina,Venta,Girona,266,1327606,2006-05-02 00:00:00,María
1849,1849,2005-10-28 00:00:00,Casa,Venta,Girona,160,781120,2006-04-10 00:00:00,Pedro
1850,1850,2005-10-28 00:00:00,Parking,Alquiler,Barcelona,218,991900,2006-05-28 00:00:00,Jesús
1851,1851,2005-10-28 00:00:00,Parking,Venta,Tarragona,162,957582,2006-03-24 00:00:00,Joaquín
1852,1852,2005-10-28 00:00:00,Piso,Alquiler,Girona,164,1421060,2006-10-28 00:00:00,Luisa
1853,1853,2005-10-28 00:00:00,Industrial,Alquiler,Barcelona,224,1422624,2006-03-12 00:00:00,Luisa
1854,1854,2005-10-28 00:00:00,Suelo,Venta,Barcelona,249,1878954,2006-10-28 00:00:00,Luisa
1855,1855,2005-10-29 00:00:00,Casa,Venta,Girona,160,1263040,2006-02-08 00:00:00,Jesús
1856,1856,2005-10-29 00:00:00,Casa,Venta,Girona,284,2467960,2006-04-25 00:00:00,Pedro
1857,1857,2005-10-30 00:00:00,Local,Venta,Lleida,254,2394204,2006-08-19 00:00:00,María
1858,1858,2005-10-30 00:00:00,Parking,Alquiler,Lleida,103,536733,2006-10-28 00:00:00,María
1859,1859,2005-10-31 00:00:00,Casa,Alquiler,Girona,216,1883088,2006-10-18 00:00:00,Pedro
1860,1860,2005-11-01 00:00:00,Oficina,Alquiler,Girona,213,2083779,2006-04-23 00:00:00,María
1861,1861,2005-11-02 00:00:00,Suelo,Venta,Lleida,228,1944840,2006-10-10 00:00:00,María
1862,1862,2005-11-02 00:00:00,Parking,Venta,Barcelona,249,2221329,2006-05-12 00:00:00,Pedro
1863,1863,2005-11-02 00:00:00,Suelo,Venta,Tarragona,82,417872,2006-03-23 00:00:00,Luisa
1864,1864,2005-11-02 00:00:00,Oficina,Alquiler,Girona,67,304113,2006-06-29 00:00:00,Joaquín
1865,1865,2005-11-03 00:00:00,Casa,Venta,Lleida,71,299407,2006-04-05 00:00:00,María
1866,1866,2005-11-03 00:00:00,Suelo,Venta,Lleida,70,540890,2006-06-12 00:00:00,Jesús
1867,1867,2005-11-03 00:00:00,Parking,Venta,Tarragona,111,514596,2006-05-27 00:00:00,Luisa
1868,1868,2005-11-04 00:00:00,Suelo,Venta,Girona,69,667299,2006-10-25 00:00:00,Luisa
1869,1869,2005-11-04 00:00:00,Piso,Venta,Girona,259,1074332,2006-02-09 00:00:00,Joaquín
1870,1870,2005-11-04 00:00:00,Suelo,Venta,Girona,191,1895293,2006-07-21 00:00:00,María
1871,1871,2005-11-05 00:00:00,Oficina,Venta,Girona,119,523481,2006-10-29 00:00:00,Luisa
1872,1872,2005-11-05 00:00:00,Industrial,Alquiler,Girona,233,1644747,2006-05-05 00:00:00,Carmen
1873,1873,2005-11-05 00:00:00,Parking,Alquiler,Tarragona,122,1162172,2006-02-26 00:00:00,Luisa
1874,1874,2005-11-07 00:00:00,Piso,Venta,Lleida,128,706560,2006-04-16 00:00:00,Carmen
1875,1875,2005-11-07 00:00:00,Oficina,Venta,Lleida,93,589155,2006-04-22 00:00:00,Carmen
1876,1876,2005-11-08 00:00:00,Local,Alquiler,Lleida,191,1370998,2006-09-07 00:00:00,Joaquín
1877,1877,2005-11-08 00:00:00,Oficina,Venta,Tarragona,171,1093887,2006-04-09 00:00:00,Pedro
1878,1878,2005-11-08 00:00:00,Local,Venta,Girona,170,974610,2006-08-18 00:00:00,María
1879,1879,2005-11-08 00:00:00,Piso,Venta,Tarragona,59,265913,2006-05-13 00:00:00,Luisa
1880,1880,2005-11-08 00:00:00,Oficina,Alquiler,Girona,153,912798,2006-05-31 00:00:00,Jesús
1881,1881,2005-11-09 00:00:00,Piso,Alquiler,Tarragona,157,1174203,2006-04-09 00:00:00,Pedro
1882,1882,2005-11-09 00:00:00,Suelo,Alquiler,Lleida,186,1713990,2006-08-28 00:00:00,María
1883,1883,2005-11-09 00:00:00,Parking,Alquiler,Girona,156,1508988,2006-09-18 00:00:00,Jesús
1884,1884,2005-11-10 00:00:00,Local,Alquiler,Barcelona,246,2216214,2006-04-17 00:00:00,María
1885,1885,2005-11-12 00:00:00,Suelo,Venta,Tarragona,225,1300500,2006-07-24 00:00:00,Carmen
1886,1886,2005-11-12 00:00:00,Oficina,Alquiler,Girona,273,2333058,2006-03-05 00:00:00,Joaquín
1887,1887,2005-11-13 00:00:00,Parking,Venta,Barcelona,156,692484,2006-02-19 00:00:00,Pedro
1888,1888,2005-11-13 00:00:00,Suelo,Venta,Tarragona,68,392972,2006-07-27 00:00:00,Pedro
1889,1889,2005-11-13 00:00:00,Piso,Alquiler,Lleida,74,341584,2006-04-16 00:00:00,Luisa
1890,1890,2005-11-13 00:00:00,Oficina,Venta,Tarragona,251,2070750,2006-09-03 00:00:00,Carmen
1891,1891,2005-11-13 00:00:00,Local,Alquiler,Barcelona,89,499735,2006-08-19 00:00:00,María
1892,1892,2005-11-13 00:00:00,Industrial,Venta,Tarragona,154,1380764,2006-05-04 00:00:00,Carmen
1893,1893,2005-11-13 00:00:00,Oficina,Alquiler,Barcelona,70,526680,2006-02-17 00:00:00,Joaquín
1894,1894,2005-11-14 00:00:00,Parking,Venta,Girona,46,426880,2006-05-16 00:00:00,Luisa
1895,1895,2005-11-14 00:00:00,Suelo,Venta,Lleida,280,1720320,2006-04-05 00:00:00,María
1896,1896,2005-11-14 00:00:00,Oficina,Venta,Lleida,191,804683,2006-02-14 00:00:00,María
1897,1897,2005-11-15 00:00:00,Oficina,Alquiler,Barcelona,62,421290,2006-05-21 00:00:00,Joaquín
1898,1898,2005-11-16 00:00:00,Suelo,Alquiler,Lleida,163,1179957,2006-06-06 00:00:00,María
1899,1899,2005-11-16 00:00:00,Industrial,Alquiler,Barcelona,114,878940,2006-10-18 00:00:00,Luisa
1900,1900,2005-11-16 00:00:00,Local,Venta,Tarragona,277,1116587,2006-10-01 00:00:00,Carmen
1901,1901,2005-11-17 00:00:00,Piso,Alquiler,Tarragona,161,917378,2006-05-04 00:00:00,Carmen
1902,1902,2005-11-17 00:00:00,Casa,Alquiler,Lleida,65,431275,2006-08-16 00:00:00,Luisa
1903,1903,2005-11-19 00:00:00,Parking,Venta,Barcelona,145,1213505,2006-11-05 00:00:00,Pedro
1904,1904,2005-11-19 00:00:00,Oficina,Venta,Tarragona,220,1601600,2006-05-05 00:00:00,Luisa
1905,1905,2005-11-19 00:00:00,Local,Alquiler,Lleida,87,756900,2006-05-26 00:00:00,Carmen
1906,1906,2005-11-20 00:00:00,Local,Alquiler,Tarragona,90,416430,2006-11-01 00:00:00,Jesús
1907,1907,2005-11-20 00:00:00,Suelo,Venta,Tarragona,106,501380,2006-10-16 00:00:00,Jesús
1908,1908,2005-11-21 00:00:00,Parking,Venta,Lleida,51,472668,2006-04-04 00:00:00,María
1909,1909,2005-11-21 00:00:00,Parking,Alquiler,Tarragona,119,508606,2006-08-17 00:00:00,Carmen
1910,1910,2005-11-21 00:00:00,Suelo,Alquiler,Tarragona,185,1179190,2006-03-14 00:00:00,Luisa
1911,1911,2005-11-21 00:00:00,Casa,Alquiler,Barcelona,113,1059827,2006-10-21 00:00:00,Joaquín
1912,1912,2005-11-22 00:00:00,Industrial,Venta,Girona,95,783370,2006-09-04 00:00:00,Jesús
1913,1913,2005-11-22 00:00:00,Industrial,Alquiler,Tarragona,287,1926344,2006-06-18 00:00:00,María
1914,1914,2005-11-22 00:00:00,Local,Alquiler,Lleida,161,914641,2006-04-11 00:00:00,Joaquín
1915,1915,2005-11-22 00:00:00,Industrial,Alquiler,Lleida,177,1736901,2006-10-24 00:00:00,María
1916,1916,2005-11-22 00:00:00,Oficina,Venta,Lleida,263,2323868,2006-05-25 00:00:00,Pedro
1917,1917,2005-11-23 00:00:00,Local,Venta,Tarragona,58,426010,2006-03-09 00:00:00,Joaquín
1918,1918,2005-11-23 00:00:00,Parking,Venta,Girona,45,301815,2006-10-19 00:00:00,Joaquín
1919,1919,2005-11-23 00:00:00,Oficina,Alquiler,Tarragona,44,363968,2006-09-02 00:00:00,Carmen
1920,1920,2005-11-23 00:00:00,Suelo,Venta,Girona,243,2347137,2006-07-19 00:00:00,María
1921,1921,2005-11-24 00:00:00,Oficina,Venta,Girona,87,655893,2006-03-09 00:00:00,Jesús
1922,1922,2005-11-24 00:00:00,Casa,Venta,Tarragona,223,1360523,2006-03-02 00:00:00,Jesús
1923,1923,2005-11-24 00:00:00,Suelo,Alquiler,Tarragona,287,1276289,2006-04-19 00:00:00,María
1924,1924,2005-11-25 00:00:00,Parking,Alquiler,Tarragona,295,2613405,2006-11-23 00:00:00,Carmen
1925,1925,2005-11-25 00:00:00,Industrial,Alquiler,Barcelona,276,1817736,2006-09-14 00:00:00,Joaquín
1926,1926,2005-11-25 00:00:00,Suelo,Alquiler,Girona,103,557127,2006-05-08 00:00:00,Carmen
1927,1927,2005-11-26 00:00:00,Parking,Alquiler,Girona,46,187680,2006-11-13 00:00:00,Luisa
1928,1928,2005-11-26 00:00:00,Piso,Alquiler,Tarragona,179,1674903,2006-04-30 00:00:00,Jesús
1929,1929,2005-11-26 00:00:00,Piso,Alquiler,Girona,96,854496,2006-03-28 00:00:00,Pedro
1930,1930,2005-11-26 00:00:00,Industrial,Alquiler,Tarragona,276,1539252,2006-09-20 00:00:00,Pedro
1931,1931,2005-11-27 00:00:00,Casa,Alquiler,Tarragona,288,1228320,2006-09-23 00:00:00,Jesús
1932,1932,2005-11-27 00:00:00,Local,Venta,Girona,88,795696,2006-05-24 00:00:00,María
1933,1933,2005-11-27 00:00:00,Industrial,Alquiler,Barcelona,180,1688040,2006-07-07 00:00:00,Luisa
1934,1934,2005-11-28 00:00:00,Industrial,Alquiler,Tarragona,105,1021230,2006-09-17 00:00:00,Carmen
1935,1935,2005-11-28 00:00:00,Industrial,Alquiler,Tarragona,80,405280,2006-03-29 00:00:00,Carmen
1936,1936,2005-11-28 00:00:00,Piso,Venta,Barcelona,249,1780350,2006-03-14 00:00:00,Luisa
1937,1937,2005-11-28 00:00:00,Suelo,Venta,Girona,188,1265992,2006-10-21 00:00:00,Luisa
1938,1938,2005-11-29 00:00:00,Local,Venta,Tarragona,154,783860,2006-05-10 00:00:00,Carmen
1939,1939,2005-11-29 00:00:00,Industrial,Alquiler,Girona,137,693631,2006-07-21 00:00:00,Carmen
1940,1940,2005-11-30 00:00:00,Industrial,Venta,Girona,102,941154,2006-08-11 00:00:00,Pedro
1941,1941,2005-11-30 00:00:00,Casa,Venta,Lleida,172,1701080,2006-10-06 00:00:00,María
1942,1942,2005-11-30 00:00:00,Oficina,Alquiler,Girona,113,747947,2006-06-09 00:00:00,Pedro
1943,1943,2005-12-01 00:00:00,Oficina,Venta,Lleida,289,1406563,2006-08-10 00:00:00,Jesús
1944,1944,2005-12-01 00:00:00,Local,Alquiler,Girona,210,1527120,2006-06-17 00:00:00,Jesús
1945,1945,2005-12-03 00:00:00,Local,Venta,Lleida,264,1545720,2006-06-09 00:00:00,Luisa
1946,1946,2005-12-03 00:00:00,Piso,Alquiler,Barcelona,264,2147112,2006-05-10 00:00:00,Joaquín
1947,1947,2005-12-03 00:00:00,Piso,Alquiler,Lleida,176,1189936,2006-08-12 00:00:00,Carmen
1948,1948,2005-12-04 00:00:00,Casa,Alquiler,Barcelona,176,1685904,2006-07-29 00:00:00,Pedro
1949,1949,2005-12-05 00:00:00,Piso,Venta,Barcelona,85,693515,2006-03-31 00:00:00,Luisa
1950,1950,2005-12-05 00:00:00,Industrial,Venta,Barcelona,67,324213,2006-04-10 00:00:00,Luisa
1951,1951,2005-12-05 00:00:00,Industrial,Alquiler,Girona,162,753786,2006-09-26 00:00:00,Jesús
1952,1952,2005-12-06 00:00:00,Casa,Alquiler,Lleida,162,1341684,2006-11-09 00:00:00,María
1953,1953,2005-12-06 00:00:00,Parking,Alquiler,Girona,250,2103000,2006-09-13 00:00:00,Jesús
1954,1954,2005-12-06 00:00:00,Industrial,Venta,Lleida,264,1346136,2006-10-25 00:00:00,Joaquín
1955,1955,2005-12-07 00:00:00,Casa,Venta,Barcelona,150,753900,2006-03-30 00:00:00,María
1956,1956,2005-12-07 00:00:00,Industrial,Venta,Girona,202,1028382,2006-05-07 00:00:00,Pedro
1957,1957,2005-12-08 00:00:00,Oficina,Alquiler,Barcelona,293,2868470,2006-03-18 00:00:00,Luisa
1958,1958,2005-12-09 00:00:00,Parking,Alquiler,Lleida,296,1536832,2006-08-22 00:00:00,Joaquín
1959,1959,2005-12-09 00:00:00,Casa,Venta,Tarragona,203,1002211,2006-10-04 00:00:00,María
1960,1960,2005-12-09 00:00:00,Industrial,Venta,Tarragona,287,2446962,2006-11-10 00:00:00,María
1961,1961,2005-12-09 00:00:00,Suelo,Venta,Barcelona,171,807120,2006-11-21 00:00:00,Pedro
1962,1962,2005-12-11 00:00:00,Suelo,Venta,Barcelona,238,2203166,2006-05-01 00:00:00,Carmen
1963,1963,2005-12-12 00:00:00,Oficina,Alquiler,Tarragona,117,536679,2006-07-19 00:00:00,Joaquín
1964,1964,2005-12-13 00:00:00,Piso,Venta,Girona,116,804344,2006-04-29 00:00:00,María
1965,1965,2005-12-13 00:00:00,Parking,Alquiler,Lleida,57,293949,2006-11-06 00:00:00,Pedro
1966,1966,2005-12-13 00:00:00,Local,Venta,Barcelona,66,270996,2006-07-04 00:00:00,Luisa
1967,1967,2005-12-14 00:00:00,Casa,Venta,Lleida,216,2046384,2006-07-03 00:00:00,Pedro
1968,1968,2005-12-15 00:00:00,Local,Venta,Lleida,218,1732446,2006-10-05 00:00:00,Jesús
1969,1969,2005-12-16 00:00:00,Piso,Venta,Barcelona,259,1842785,2006-07-19 00:00:00,María
1970,1970,2005-12-16 00:00:00,Casa,Venta,Barcelona,106,856692,2006-06-12 00:00:00,María
1971,1971,2005-12-16 00:00:00,Oficina,Alquiler,Girona,135,857925,2006-06-25 00:00:00,Joaquín
1972,1972,2005-12-17 00:00:00,Casa,Alquiler,Tarragona,154,814968,2006-11-26 00:00:00,María
1973,1973,2005-12-17 00:00:00,Parking,Venta,Girona,67,490507,2006-04-01 00:00:00,María
1974,1974,2005-12-17 00:00:00,Parking,Alquiler,Girona,57,387828,2006-03-25 00:00:00,Luisa
1975,1975,2005-12-17 00:00:00,Suelo,Alquiler,Barcelona,147,907137,2006-06-19 00:00:00,Jesús
1976,1976,2005-12-17 00:00:00,Local,Venta,Barcelona,165,1393095,2006-12-15 00:00:00,Carmen
1977,1977,2005-12-18 00:00:00,Local,Alquiler,Tarragona,207,1395387,2006-05-18 00:00:00,Luisa
1978,1978,2005-12-19 00:00:00,Casa,Venta,Tarragona,162,696762,2006-07-06 00:00:00,Pedro
1979,1979,2005-12-20 00:00:00,Industrial,Alquiler,Barcelona,238,2136288,2006-09-01 00:00:00,María
1980,1980,2005-12-20 00:00:00,Local,Venta,Lleida,281,2671748,2006-12-18 00:00:00,Carmen
1981,1981,2005-12-20 00:00:00,Local,Alquiler,Girona,49,425565,2006-05-06 00:00:00,Joaquín
1982,1982,2005-12-21 00:00:00,Piso,Venta,Barcelona,248,1036392,2006-12-03 00:00:00,Luisa
1983,1983,2005-12-21 00:00:00,Suelo,Alquiler,Barcelona,243,2390634,2006-06-26 00:00:00,Luisa
1984,1984,2005-12-21 00:00:00,Oficina,Venta,Tarragona,110,701250,2006-11-11 00:00:00,Luisa
1985,1985,2005-12-21 00:00:00,Piso,Venta,Tarragona,289,2789428,2006-04-29 00:00:00,Pedro
